time,hip_adduction_r,hip_adduction_r_id,hip_rotation_r,hip_rotation_r_id,hip_flexion_r,hip_flexion_r_id,knee_angle_r,knee_angle_r_id,ankle_angle_r,ankle_angle_r_id,hip_adduction_l,hip_adduction_l_id,hip_rotation_l,hip_rotation_l_id,hip_flexion_l,hip_flexion_l_id,knee_angle_l,knee_angle_l_id,ankle_angle_l,ankle_angle_l_id,
5.7,61.1529,-1047.18,53.8892,-234.591,-113.527,2019.19,17.3463,677.192,-115.07,-125.464,2.63673,-736.055,9.78922,-182.606,-34.1288,2440.95,11.832,-195.525,-146.761,-147.048,
5.705,60.9566,-1102.58,54.355,-333.26,-113.666,2675.45,18.4808,639.899,-111.665,-120.593,2.65855,-838.048,9.68904,-289.314,-34.003,3175.86,11.883,-246.562,-147.667,-147.596,
5.71,60.752,-997.701,54.8203,-255.404,-113.802,1996.41,19.621,645.636,-112.733,-125.286,2.71152,-580.432,9.60014,-220.78,-33.939,2208.15,11.9376,-149.574,-155.408,-155.951,
5.715,60.5438,-1128.03,55.2751,-279.062,-113.933,2338.61,20.7708,628.641,-107.331,-119.717,2.65447,-865.272,9.5136,-224.056,-33.7505,2897.98,11.9956,-278.714,-147.549,-146.524,
5.72,60.3255,-1037.7,55.7204,-290.946,-114.064,2221.83,21.9911,640.566,-108.966,-119.966,2.82103,-752.785,9.40692,-230.473,-33.7746,2668.53,12.0566,-252.506,-150.286,-150.852,
5.725,60.0965,-1130.28,56.1487,-258.738,-114.192,2301.43,23.2797,572.962,-108.281,-119.999,2.73154,-747.791,9.3271,-237.805,-33.5553,2690.84,12.121,-272.189,-152.653,-152.136,
5.73,59.8611,-1052.5,56.5579,-306.915,-114.318,2333.07,24.6383,594.639,-108.909,-112.57,2.88578,-764.863,9.22934,-234.711,-33.5683,2674.72,12.1886,-257.074,-151.017,-151.769,
5.735,59.6191,-1104.45,56.9432,-228.165,-114.444,2040.67,26.0021,591.995,-112.722,-121.286,2.76753,-759.677,9.15887,-200.313,-33.3189,2628.83,12.2589,-339.862,-150.675,-150.712,
5.74,59.3683,-1092.5,57.3016,-361.617,-114.572,2713.18,27.1839,514.958,-114.221,-111.292,2.99072,-769.922,9.0531,-301.01,-33.3749,2944.6,12.3324,-288.799,-151.405,-151.485,
5.745,59.1072,-1097.01,57.6302,-241.859,-114.701,2058.14,28.4346,551.685,-117.017,-116.848,2.8678,-743.445,8.99112,-202.456,-33.1082,2593.34,12.4009,-351.025,-151.796,-151.379,
5.75,58.8396,-1135.68,57.9294,-292.451,-114.837,2362.78,29.7536,512.228,-118.21,-114.61,3.064,-814.558,8.89571,-226.134,-33.1222,2720.52,12.4712,-347.084,-151.683,-151.987,
5.755,58.5666,-1105.63,58.1923,-298.221,-114.973,2333.09,31.1387,502.63,-117.829,-115.873,2.94945,-748.512,8.84038,-254.357,-32.8536,2808.97,12.5438,-378.483,-150.927,-151.763,
5.76,58.2905,-1154.2,58.4217,-235.769,-115.11,2121.99,32.5872,474.612,-118.943,-117.735,3.15688,-768.96,8.747,-190.98,-32.8538,2563.79,12.6179,-399.255,-149.353,-149.539,
5.765,58.0106,-1083.35,58.6169,-370.951,-115.248,2700.87,34.1034,452.993,-116.605,-113.5,3.08965,-801.636,8.69466,-304.956,-32.6121,3026.97,12.6934,-392.447,-152.335,-152.024,
5.77,57.7289,-1138.08,58.781,-246.769,-115.389,2115.52,35.6744,441.336,-117.322,-121.309,3.22092,-748.694,8.62072,-199.895,-32.5321,2598.33,12.7699,-450.074,-151.032,-150.339,
5.775,57.4481,-1200.32,58.9135,-286.989,-115.527,2407.59,37.3044,401.382,-110.824,-114.073,3.25356,-813.873,8.56198,-240.882,-32.3535,2784.47,12.8472,-443.902,-147.394,-147.085,
5.78,57.1648,-1111.69,59.0237,-296.207,-115.667,2313.24,38.9921,417.885,-116.025,-121.366,3.318,-771.834,8.50431,-253.602,-32.2024,2826.16,12.9223,-494.658,-147.217,-147.44,
5.785,56.886,-1224.92,59.1199,-278.707,-115.807,2342.61,40.7283,349.054,-114.373,-113.865,3.36553,-810.871,8.45162,-214.735,-32.0197,2724.37,12.9964,-500.463,-148.915,-148.838,
5.79,56.6143,-1128.45,59.1942,-313.292,-115.936,2434.2,42.5148,367.391,-117.153,-117.828,3.39854,-821.398,8.40213,-247.592,-31.8349,2859.73,13.0711,-533.043,-141.264,-141.025,
5.795,56.3546,-1226.84,59.2519,-224.438,-116.048,2161.89,44.3449,290.664,-115.94,-118.111,3.48493,-777.303,8.34917,-206.905,-31.6511,2635.37,13.1461,-557.066,-143.617,-144.754,
5.8,56.1115,-1101.69,59.3105,-406.365,-116.149,2833.08,46.2157,329.325,-110.557,-113.363,3.46847,-854.222,8.30646,-310.859,-31.4573,3082.5,13.221,-554.358,-138.013,-140.411,
5.805,55.8899,-1161.34,59.3469,-194.376,-116.214,1847.92,48.1237,280.297,-118.791,-117.862,3.63388,-747.467,8.25469,-165.327,-31.2743,2510.67,13.2959,-627.026,-143.062,-143.063,
5.81,55.6923,-1182.58,59.3821,-378.223,-116.25,2829.9,50.0616,259.647,-122.058,-107.568,3.58733,-925.722,8.22886,-306.122,-31.0788,3198.07,13.3691,-630.068,-139.896,-138.881,
5.815,55.5172,-1242.95,59.4159,-256.048,-116.253,2316.15,52.0274,166.163,-117.122,-107.62,3.69658,-690.287,8.17892,-242.139,-30.8748,2620.6,13.443,-641.924,-139,-141.661,
5.82,55.377,-1175.19,59.4468,-255.93,-116.212,2185.22,54.0148,221.122,-115.88,-109.955,3.70969,-884.608,8.12256,-182.019,-30.6398,2727.87,13.5161,-698.495,-141.397,-140.118,
5.825,55.2687,-1265.06,59.4788,-348.217,-116.131,2734.12,56.0196,150.613,-123.69,-100.87,3.85474,-871.249,8.06626,-319.199,-30.4212,3188.67,13.5885,-715.851,-136.024,-135.646,
5.83,55.1964,-1176.25,59.5073,-293.176,-116,2452.55,58.0391,100.962,-109.263,-102.685,3.87637,-736.498,8.02378,-223.34,-30.1955,2640.62,13.6607,-721.709,-140.874,-144.652,
5.835,55.1606,-1261.74,59.5379,-240.239,-115.822,2176.87,60.0704,116.777,-101.503,-99.5367,3.96157,-966.148,7.97608,-219.054,-29.9751,3084.65,13.7309,-846.77,-132.163,-131.39,
5.84,55.1656,-1219.46,59.5663,-386.844,-115.59,2721.9,62.1024,97.6944,-104.1,-103.335,4.00776,-736.215,7.9318,-293.42,-29.7476,2550.47,13.8001,-632.856,-143.587,-149.068,
5.845,55.1962,-1264.44,59.6083,-202.375,-115.315,2071.71,64.1432,11.2005,-101.047,-96.0788,4.04323,-921.754,7.8903,-172.906,-29.5171,2924.94,13.8682,-940.21,-133.213,-131.998,
5.85,55.27,-1222.3,59.6458,-406.534,-114.977,2898.21,66.1622,38.6604,-97.0891,-95.7214,4.08898,-919.087,7.84839,-329.448,-29.2781,3264.9,13.935,-840.94,-131.48,-136.048,
5.855,55.378,-1309.36,59.6794,-233.005,-114.586,2355.52,68.1698,-89.5114,-98.6906,-94.4499,4.1322,-767.085,7.81014,-214.272,-29.0386,2605.73,14.0004,-857.311,-139.642,-142.22,
5.86,55.5264,-1274.4,59.6999,-280.675,-114.136,2336.82,70.1966,-38.9091,-98.4122,-95.8596,4.18207,-927.679,7.77098,-215.642,-28.785,2907.64,14.0643,-946.185,-135.566,-136.247,
5.865,55.7047,-1273.59,59.71,-318.915,-113.616,2638.83,72.2426,-103.874,-96.5266,-95.0151,4.22887,-867.722,7.73855,-277.727,-28.5358,3084.15,14.1263,-957.344,-135.853,-135.603,
5.87,55.9097,-1280.53,59.7068,-347.517,-113.023,2701.59,74.3101,-118.407,-99.6875,-96.4933,4.28612,-903.978,7.70172,-281.11,-28.2611,2942.62,14.1865,-924.744,-136.973,-137.195,
5.875,56.1324,-1310.06,59.6857,-213.397,-112.352,2359.47,76.3921,-247.567,-97.4811,-96.6172,4.31993,-976.539,7.67938,-178.172,-28.0065,2992.62,14.2445,-1118.79,-129.764,-129.676,
5.88,56.372,-1241.64,59.6431,-404.28,-111.612,2777.19,78.4925,-104.394,-99.6898,-101.648,4.38482,-750.469,7.64181,-316.698,-27.6968,2680.68,14.3003,-867.631,-139.551,-141.456,
5.885,56.6173,-1317.31,59.5805,-250.249,-110.803,2266.69,80.6151,-223.463,-104.961,-99.437,4.39266,-1008.48,7.63707,-229.381,-27.4547,3183.23,14.3541,-1160.03,-130.856,-129.671,
5.89,56.8594,-1443.02,59.4861,-248.338,-109.926,2440.46,82.7549,-321.066,-106.649,-97.4663,4.48888,-849.208,7.58606,-214.965,-27.0906,2761.39,14.4053,-1117.65,-132.198,-133.049,
5.895,57.102,-1230.68,59.3576,-401.169,-108.986,2859.33,84.9165,-258.64,-96.4725,-96.0752,4.44339,-1045.64,7.6147,-318.449,-26.9226,3290.27,14.4541,-1110.53,-128.272,-127.39,
5.9,57.3298,-1452.37,59.1945,-264.324,-107.992,2696.31,87.1,-454.726,-101.271,-99.7515,4.59926,-830.329,7.53509,-220.529,-26.4527,2838.67,14.5002,-1196.12,-129.017,-130.33,
5.905,57.5471,-1280.61,58.9905,-307.428,-106.942,2364.44,89.3099,-306.069,-99.8246,-98.9627,4.48606,-1033.07,7.6046,-252.35,-26.3609,3032.55,14.5433,-1205.43,-124.728,-126.868,
5.91,57.7461,-1489.33,58.7398,-270.963,-105.84,2601.13,91.5405,-484.653,-94.888,-94.9846,4.64533,-924.089,7.52681,-252.741,-25.8577,2952.79,14.5842,-1236.84,-125.824,-123.553,
5.915,57.9242,-1299.66,58.4413,-372.018,-104.694,2878.48,93.7993,-476.868,-98.4744,-94.0266,4.60435,-1030.55,7.56111,-258.42,-25.64,3153.31,14.622,-1312.85,-126.535,-127.459,
5.92,58.0853,-1371.46,58.0886,-274.152,-103.502,2362.19,96.0827,-491.327,-101.589,-98.5456,4.6741,-1006.79,7.53544,-244.084,-25.2336,2991.57,14.6566,-1310.58,-125.83,-123.774,
5.925,58.2292,-1428.79,57.6812,-332.294,-102.271,2768.26,98.3912,-563.954,-101.384,-90.0443,4.66608,-1015.09,7.55918,-253.316,-24.9604,3015.66,14.6886,-1348.18,-122.3,-122.269,
5.93,58.356,-1431.57,57.2129,-308.423,-101.002,2644.18,100.722,-620.367,-96.1686,-93.1306,4.67114,-1019.97,7.56069,-252.983,-24.5321,3073.6,14.7152,-1396.47,-121.884,-121.741,
5.935,58.4796,-1440.21,56.68,-295.794,-99.6912,2558.58,103.072,-629.41,-93.3194,-90.7452,4.75943,-1044.1,7.57166,-259.715,-24.3067,3104.1,14.7371,-1439.29,-121.276,-120.971,
5.94,58.5987,-1452.39,56.0829,-333.316,-98.3497,2812.58,105.442,-708.302,-91.8151,-87.2313,4.3246,-1040.11,7.65129,-259.494,-23.3857,3091.59,14.7541,-1458.31,-119.948,-120.386,
5.945,58.7232,-1409.33,55.4143,-270.545,-96.9669,2390.23,107.825,-698.317,-94.5901,-89.5811,4.90611,-1050.66,7.63782,-218.671,-23.9376,2852.94,14.7682,-1469.89,-119.631,-120.402,
5.95,58.8598,-1467.32,54.68,-378.977,-95.5568,3152.14,110.222,-822.828,-92,-82.5184,4.56945,-1028.78,7.70777,-338.157,-23.0597,3536.75,14.7701,-1586.41,-119.497,-120.07,
5.955,59.0111,-1470.51,53.8791,-189.92,-94.1143,2047.29,112.625,-783.163,-93.7259,-87.3331,4.76353,-970.593,7.72069,-162.2,-22.8623,2635.17,14.7665,-1576.81,-120.19,-120.685,
5.96,59.1839,-1513.62,53.0068,-438.804,-92.6447,3386.92,115.038,-871.153,-88.5254,-78.8647,4.64956,-1003.14,7.78986,-449.965,-22.348,3908.3,14.7551,-1633.7,-118.499,-119.061,
5.965,59.3858,-1543.83,52.0635,-206.298,-91.1496,2277.83,117.459,-922.491,-83.7604,-78.319,4.6316,-919.883,7.85535,-183.537,-21.942,2628.93,14.7067,-1627.33,-117.322,-116.831,
5.97,59.6151,-1572.61,51.0563,-313.281,-89.6351,2950.48,119.877,-1009.09,-81.1467,-74.2153,4.56395,-1134.14,7.93153,-324.906,-21.5102,3599.9,14.7048,-1741.55,-116.817,-118.047,
5.975,59.871,-1420.98,49.9899,-359.471,-88.1168,2889.96,122.281,-989.598,-86.9502,-81.0909,4.48246,-1044.66,8.01345,-262.559,-21.0407,2970.88,14.6654,-1642.72,-114.918,-115.012,
5.98,60.1537,-1509.16,48.8715,-240.026,-86.5918,2437.65,124.635,-1050.11,-84.4004,-74.784,4.4015,-1187.09,8.09753,-172.676,-20.5775,2921.3,14.6169,-1755.8,-114.154,-115.051,
5.985,60.4588,-1466.71,47.7242,-347.484,-85.0752,2834.51,126.949,-1070.83,-86.8358,-81.0129,4.31459,-1112.68,8.18218,-277.682,-20.1155,3062.17,14.5595,-1667.68,-112.754,-113.068,
5.99,60.7741,-1542.27,46.5821,-415.644,-83.582,3423.54,129.209,-1177.55,-84.7016,-76.462,4.22005,-1171.73,8.26537,-427.706,-19.6586,4113.05,14.4953,-1881.52,-109.085,-109.781,
5.995,61.1024,-1605.38,45.4182,-173.391,-82.0885,2102.5,131.428,-1169.92,-85.1555,-79.789,4.12082,-834.106,8.3421,-137.412,-19.2111,2279.45,14.4259,-1734.94,-112.357,-113.505,
6,61.4198,-1577.53,44.4013,-394.391,-80.6653,3274.63,133.603,-1253.85,-81.8407,-76.1002,4.01901,-1273.54,8.40812,-379.645,-18.7806,3983.88,14.3526,-1919.91,-106.246,-106.451,
6.005,61.7635,-1557.81,42.7302,-258.737,-78.9144,2533.44,135.734,-1273.41,-80.7172,-75.9894,3.91943,-1081.81,8.45769,-195.676,-18.3725,2656.15,14.28,-1760.32,-107.684,-108.703,
6.01,61.9467,-1541,43.1761,-355.963,-78.1057,2965.76,137.818,-1320.27,-76.7668,-72.9944,3.8227,-1307.87,8.48786,-292.04,-17.9996,3415.21,14.2075,-1878.12,-103.484,-104.533,
6.015,62.2128,-1618.01,41.5873,-282.49,-76.2569,2777.86,139.851,-1370.55,-77.6444,-73.074,3.7398,-1123.01,8.48843,-253.5,-17.6521,2982.05,14.1457,-1817.07,-105.658,-107.138,
6.02,62.3503,-1543.32,40.9933,-329.51,-74.7453,2945.59,141.836,-1417.97,-76.6882,-72.7397,3.64918,-1264.11,8.46875,-280.266,-17.3636,3251.17,14.0959,-1875.08,-103.396,-104.087,
6.025,62.3996,-1559.41,40.5624,-327.571,-73.1264,2966.35,143.766,-1435.78,-78.0064,-73.2986,3.63909,-1193.67,8.38104,-297.009,-17.0286,3261.31,14.0621,-1884.13,-101.121,-102.194,
6.03,62.3491,-1549.55,40.2394,-273.514,-71.3202,2682.61,145.645,-1509.21,-77.8947,-72.6048,3.46784,-1280.08,8.35078,-233.395,-16.9596,2974.74,14.0447,-1869.18,-103.578,-104.774,
6.035,62.1688,-1545.89,40.1258,-356.831,-69.3234,3267.99,147.46,-1548.69,-75.0886,-69.7454,3.95405,-1257.51,7.96242,-318.583,-16.1004,3350.91,14.0436,-1893.77,-100.239,-100.514,
6.04,61.8494,-1542.32,40.2634,-299.787,-67.1009,2836.49,149.2,-1575.19,-74.6772,-71.2644,3.20359,-1220.37,8.16792,-266.195,-16.9113,3095.02,14.0565,-1895.8,-103.476,-104.871,
6.045,61.371,-1768.87,40.6489,-242.678,-64.6028,2853.51,150.867,-1636.44,-72.2358,-65.104,3.69011,-1232.36,7.745,-289.667,-16.1847,3176.38,14.0807,-1878.87,-101.46,-101.924,
6.05,60.7307,-1343.07,41.175,-444.588,-61.7454,3457.58,152.45,-1632.32,-73.0161,-70.1045,3.44591,-1353.52,7.6518,-307.282,-16.434,3282.31,14.1138,-1874.52,-101.319,-102.862,
6.055,59.8883,-1472.25,42.093,-160.447,-58.6086,2043.15,153.93,-1632.81,-74.0102,-71.0551,3.80038,-1332.81,7.25719,-82.4665,-15.8992,2350.34,14.1396,-1853.02,-98.6398,-99.1003,
6.06,58.8146,-1179.81,43.5196,-650.063,-55.233,4302.77,155.311,-1641.95,-77.3121,-75.7028,3.60613,-1309.72,7.0964,-542.764,-16.0779,4381.78,14.1661,-1964.35,-99.9351,-102.628,
6.065,57.5768,-1511.83,44.7733,-67.9223,-51.2913,1194.15,156.588,-1499.04,-77.5655,-76.2713,3.83455,-1193.72,6.72486,-49.7755,-15.6928,2355.57,14.1937,-1937.89,-94.5118,-95.7161,
6.07,56.1151,-1480.6,46.3042,-601.562,-47.0064,4376.94,157.747,-1769.52,-74.6035,-69.1223,4.01346,-1269.77,6.29567,-555.301,-15.3529,4452.23,14.2201,-1955.06,-98.2572,-100.842,
6.075,54.4285,-1788.59,48.0013,-19.3305,-42.3381,1330.55,158.781,-1634.17,-69.1747,-64.5596,3.99802,-962.073,6.13554,-41.6067,-15.2195,2231.4,14.2388,-1914.45,-93.555,-95.9107,
6.08,52.5097,-1256.38,49.8379,-715.778,-37.308,4703.48,159.692,-1825.47,-73.6461,-71.1998,4.27642,-1460.13,5.67943,-614.164,-14.6755,4905.08,14.2502,-2001.38,-90.6082,-93.3159,
6.085,50.3507,-1255.74,51.7841,-54.452,-31.9206,907.579,160.487,-1533.28,-77.3815,-74.4886,4.06355,-1129.53,5.43798,56.7996,-14.7181,1866.51,14.2535,-1888.93,-92.4095,-95.1741,
6.09,47.9189,-1479.83,53.8435,-694.277,-26.198,4734.44,161.147,-1845.03,-78.4545,-70.0517,4.28896,-1241,4.96558,-681.2,-14.1674,5182.01,14.2469,-2042.76,-91.4808,-93.597,
6.095,45.1904,-1683.48,56.0178,-99.18,-20.1525,1758.97,161.652,-1758.88,-75.1992,-64.444,4.34716,-1153.31,4.72472,-74.5119,-13.7367,2286.92,14.2307,-1804.7,-90.1756,-92.1559,
6.1,42.0607,-1319.26,58.3142,-554.944,-13.6029,3907.52,161.754,-1822.52,-68.8888,-63.2409,4.50514,-1668.63,4.29892,-302,-13.1885,3258.78,14.2055,-1728.17,-91.7891,-94.4464,
6.105,38.6574,-1130.3,60.7306,-203.436,-7.20521,1658.83,162.092,-1662.51,-74.7221,-73.5927,4.62406,-1537.36,3.90736,-13.5621,-12.6551,2218.54,14.1687,-1794.88,-85.4109,-86.6474,
6.11,34.8405,-2089.28,63.2696,-554.813,-0.45179,4537.77,161.965,-1996.79,-70.8045,-52.5353,4.72174,-1044.63,3.516,-714.318,-12.1189,5394.1,14.1249,-2039.8,-91.4816,-93.9049,
6.115,30.71,-1945.5,65.8643,-138.012,6.39361,2104.76,161.577,-1846.81,-65.4862,-56.9328,4.74252,-805.827,3.24747,-123.98,-11.6319,2308.05,14.073,-1717.86,-91.4734,-94.2384,
6.12,26.2886,-2695.9,68.4586,-156.353,13.291,2932.66,160.88,-2013.98,-59.2475,-40.0981,4.92603,-1547.63,2.68446,-322.574,-10.9811,3466.93,14.0145,-1744.64,-85.8805,-87.0449,
6.125,21.6169,-547.332,71.0017,-695.324,20.1784,3829.79,159.837,-1712.1,-68.0828,-73.979,4.80323,-813.231,2.86146,-273.425,-10.6319,2845.06,13.9373,-1625.98,-92.1704,-97.1742,
6.13,16.7515,-961.754,73.4598,-360.231,26.9818,2378.47,158.47,-1645.89,-68.0554,-70.8718,4.78042,-1005.48,2.48691,-395.81,-10.0683,3421.18,13.745,-1620.76,-94.9858,-97.5807,
6.135,11.7599,-2263.94,75.7865,-238.431,33.6446,2666.35,156.851,-1820.82,-70.9598,-47.5222,5.09471,-1524.08,1.99282,-124.34,-9.30909,2660.87,13.7154,-1723.91,-81.4975,-85.4771,
6.14,6.69597,-3295.86,77.966,-22.9108,39.9878,2455.92,155.059,-2011.08,-72.152,-31.5653,4.65038,-845.15,2.0916,-273.982,-9.30742,3017.59,13.5987,-1689.48,-77.4499,-94.2743,
6.145,1.64285,-158.47,79.9534,-1007.28,45.9698,5247.15,153.162,-1781.68,-72.5303,-78.9528,4.85696,-2319.27,1.59587,-479.185,-8.50655,4907.87,13.4709,-1954.31,-77.8147,-77.0735,
6.15,-3.35551,724.783,81.7494,-419.377,51.4678,1995.79,151.199,-1411.1,-76.3906,-90.4727,4.79869,-2298.23,1.40814,149.979,-8.06317,1395.6,13.3225,-1634.73,-72.6398,-84.3275,
6.155,-8.19388,-1222.34,83.3021,-702.228,56.5663,4257.33,149.188,-1746.35,-77.158,-58.786,4.77989,-1611,1.14896,-336.051,-7.24887,3791.09,13.1435,-1690.5,-78.3129,-78.5013,
6.16,-12.9531,-193.602,84.6896,-406.86,61.0261,2728.8,147.14,-1649.09,-72.0366,-71.9562,4.91092,-1655.43,0.877356,-47.2729,-6.90568,2242.33,12.9096,-1677.27,-78.438,-79.3033,
6.165,-17.2377,1924.39,85.6748,-1363.73,65.4516,5946.95,145.095,-1518.2,-81.7044,-95.364,4.48586,-2711.85,0.787761,-318.524,-4.64511,4223.61,12.5955,-1820.68,-63.4317,-63.5892,
6.17,-21.9617,547.703,86.8833,-429.007,68.2255,2434.78,143.05,-1453.76,-78.4374,-83.4755,5.09863,-1795.43,0.420598,7.80879,-5.99022,1800.21,12.1922,-1551.06,-82.2525,-79.4193,
6.175,-24.6829,-124.489,86.7615,-928.19,73.6159,4658.7,141.104,-1457,-71.9518,-78.8509,4.7933,-1827.03,0.36246,-337.633,-4.38136,3810.11,11.7075,-1679.39,-73.4312,-76.1382,
6.18,-30.6868,-1907.62,88.6927,-196.406,72.2127,2063.33,138.943,-1610.73,-68.7316,-47.598,4.27918,-1322.09,0.407405,-163.933,-2.37053,2546.47,11.1644,-1544.93,-76.3146,-78.0681,
6.185,-32.142,-2628.24,87.7462,-300.328,78.1045,2554.95,136.872,-1591.63,-65.1587,-41.9741,4.59132,-1365.03,0.211417,-241.301,-3.19991,3195.15,10.6014,-1626.79,-72.8658,-74.2621,
6.19,-36.477,-1770.86,88.5776,-326.151,78.0003,2636.79,134.96,-1578.05,-56.3656,-46.7807,4.1436,-1271.59,0.235839,-242.43,-1.50328,2858.83,10.0547,-1524,-75.5792,-78.3391,
6.195,-38.1692,-4267.9,87.8497,122.588,81.4915,1383.57,133.229,-1800.46,-45.7023,-19.417,4.02774,-467.249,0.164691,-187.494,-0.944129,2754.39,9.53558,-1641.89,-73.0757,-75.801,
6.2,-41.569,133.251,87.9752,-1076.17,82.6426,5281.6,131.694,-1500.6,-72.8033,-82.1457,3.49088,-2422.71,0.222683,-541.898,0.985107,5183.93,9.04887,-1819.53,-68.0231,-67.6248,
6.205,-42.123,1559.56,86.9314,-434.696,84.1581,2042.62,130.379,-1082.43,-92.6319,-102.076,3.80217,-2545.86,0.0279149,213.529,0.0874078,821.036,8.61,-1450.67,-68.058,-71.1275,
6.21,-46.9814,-788.78,87.4733,-765.343,84.747,4201.27,129.299,-1425.2,-90.4723,-65.4114,3.3579,-1469.78,0.0646276,-337.038,1.64678,3594.97,8.21388,-1566.37,-72.1484,-72.0718,
6.215,-45.7895,-1955.48,86.0871,-217.265,83.0937,2017.64,128.47,-1489.32,-89.3777,-44.2456,3.29309,-1149.57,-0.011597,-229.786,1.92858,2695.88,7.86325,-1480.91,-77.2126,-76.7782,
6.22,-48.2501,-2563.45,85.2934,-273.887,86.8291,2410.66,127.926,-1535.17,-94.277,-38.6631,2.86284,-1322.41,0.0281024,-205.535,3.35735,2865.04,7.55878,-1547.07,-74.2499,-71.4817,
