time,hip_flexion_r,hip_flexion_r_id,hip_adduction_r,hip_adduction_r_id,hip_rotation_r,hip_rotation_r_id,knee_angle_r,knee_angle_r_id,ankle_angle_r,ankle_angle_r_id,hip_flexion_l,hip_flexion_l_id,hip_adduction_l,hip_adduction_l_id,hip_rotation_l,hip_rotation_l_id,knee_angle_l,knee_angle_l_id,ankle_angle_l,ankle_angle_l_id,
0.645,54.2291,59.5076,-63.7643,-64.9244,-21.4475,-20.5935,9.96491,-28.7156,-95.0783,-100.399,-5.86426,-16.4813,-9.39221,-36.0442,-2.6141,-0.294192,-6.93056,-19.9494,0.60478,-0.802605,
0.65,58.5934,61.6233,-65.2874,-65.3329,-21.7228,-20.5786,9.93439,-27.9052,-93.8078,-101.888,-10.3465,-18.5935,-11.2007,-37.2049,-2.83375,-0.595033,-6.51278,-20.7219,0.533053,-0.988603,
0.655,62.3432,63.4264,-67.1508,-65.6242,-22.4961,-20.4783,10.0119,-27.0047,-92.8944,-103.218,-12.8472,-19.9507,-8.29937,-36.8583,-2.77002,-0.734836,-6.11607,-21.0708,0.464282,-1.11884,
0.66,65.1614,64.9418,-68.3114,-65.7648,-23.227,-20.2945,10.197,-25.9619,-92.4323,-104.358,-16.5081,-20.4845,-10.589,-35.09,-2.51413,-0.691795,-5.87606,-20.9657,0.401194,-1.19492,
0.665,68.5562,66.1985,-68.9762,-65.7185,-23.7485,-20.0312,10.4914,-24.7261,-92.107,-105.274,-18.7776,-20.1697,-9.64431,-32.1637,-2.36758,-0.477286,-4.77342,-20.4147,0.346415,-1.22012,
0.67,73.0459,67.2029,-69.0683,-65.4535,-23.8263,-19.692,10.8684,-23.2687,-91.8715,-105.938,-20.3518,-19.1452,-10.293,-28.4246,-1.86205,-0.131325,-4.20836,-19.4618,0.302477,-1.19896,
0.675,74.7148,67.9557,-69.3016,-64.9654,-25.68,-19.2788,11.3363,-21.5788,-91.6645,-106.34,-22.1873,-17.5845,-10.4821,-24.2979,-1.25408,0.288568,-3.92258,-18.1788,0.271035,-1.13662,
0.68,78.7855,68.4651,-67.8058,-64.2653,-24.6701,-18.7971,11.8762,-19.6544,-91.5119,-106.475,-23.6122,-15.7083,-10.5589,-20.2166,-0.727667,0.7192,-3.7461,-16.6567,0.252152,-1.03861,
0.685,81.0441,68.7475,-66.0424,-63.3619,-24.5647,-18.2509,12.4544,-17.5036,-91.6736,-106.349,-23.9293,-13.7546,-10.7979,-16.5698,-0.00458431,1.10259,-3.60591,-14.994,0.245525,-0.910404,
0.69,81.6669,68.8355,-64.1443,-62.2649,-24.6759,-17.6388,12.9725,-15.1249,-91.9993,-105.953,-23.7913,-11.9501,-11.2389,-13.6598,0.703126,1.39428,-3.47902,-13.286,0.251814,-0.757228,
0.695,81.4317,68.7225,-61.6495,-60.9987,-24.5756,-16.9581,13.5686,-12.5409,-93.1324,-105.27,-22.7715,-10.4855,-11.8719,-11.6733,1.32611,1.56804,-3.23694,-11.6157,0.259667,-0.584009,
0.7,81.1009,68.3982,-54.1138,-59.6212,-23.483,-16.2072,14.2219,-9.77997,-93.9707,-104.285,-21.4779,-9.49584,-12.5901,-10.6683,1.90963,1.61682,-3.29108,-10.0477,0.304408,-0.395357,
0.705,75.6922,67.8797,-67.4741,-58.1711,-25.3255,-15.3865,14.8697,-6.86106,-94.7716,-102.976,-19.8996,-9.04891,-13.9119,-10.5782,2.86807,1.55061,-3.20126,-8.62465,0.347017,-0.195628,
0.71,74.6817,67.2389,-54.2826,-56.6004,-22.6305,-14.4997,15.409,-3.78247,-93.9099,-101.309,-18.138,-9.14166,-16.1077,-11.2304,3.23726,1.39217,-3.03248,-7.36647,0.397468,0.0110236,
0.715,73.5446,66.5625,-44.6468,-54.7993,-17.2653,-13.5543,15.9184,-0.536107,-91.622,-99.2281,-15.5426,-9.70633,-16.0849,-12.3751,3.34444,1.17179,-2.79193,-6.27331,0.45165,0.220586,
0.72,63.1929,65.8803,-59.5143,-52.6205,-29.2016,-12.5588,16.6964,2.84977,-87.8751,-96.6734,-14.6765,-10.6136,-17.0102,-13.7263,3.15031,0.92221,-2.61112,-5.32995,0.510281,0.429166,
